Offspring.ID,Loci.typed,Candidate.mother.ID,Loci.typed.1,Pair.loci.compared,Pair.loci.mismatching,Pair.LOD.score,Pair.Delta,Pair.confidence,Candidate.father.ID,Loci.typed.2,Pair.loci.compared.1,Pair.loci.mismatching.1,Pair.LOD.score.1,Pair.Delta.1,Pair.confidence.1,Trio.loci.compared,Trio.loci.mismatching,Trio.LOD.score,Trio.Delta,Trio.confidence,expt,tank,SpawnType,rep
Tank7_88,73,YL33_1,73,72,0,10.9,10.9,*,YN36_2,73,72,0,14.3,14.3,*,73,0,32.5,32.3,*,1,7,factorial,7
Tank8_1,71,YT04_1,70,67,0,11.5,8.83,*,OA63_2,72,70,0,7.38,7.38,*,71,0,27.4,24.6,*,1,8,factorial,8
Tank8_9,71,YO14_1,68,65,0,8.23,8.23,*,OA63_2,72,70,0,6.07,6.07,*,71,0,18.7,18.7,*,1,8,factorial,8
Tank8_17,71,YO14_1,68,65,1,0.548,0.548,*,YB20_2,74,71,0,11.5,10,*,71,1,17,16.2,*,1,8,factorial,8
Tank8_25,71,YS14_1,74,71,0,11.7,11.7,*,YJ77_2,69,66,0,12,12,*,71,0,28.5,28.5,*,1,8,factorial,8
Tank8_33,71,YS14_1,74,71,0,11.7,11.7,*,YJ77_2,69,66,0,12,12,*,71,0,28.5,28.5,*,1,8,factorial,8
Tank8_41,71,YO14_1,68,65,1,1.05,1.05,*,YB20_2,74,71,0,12.3,12.3,*,71,1,17.7,17.7,*,1,8,factorial,8
Tank8_49,71,YO14_1,68,65,0,10.3,10.3,*,YJ77_2,69,66,0,7.73,7.73,*,69,0,23.1,23.1,*,1,8,factorial,8
Tank8_57,71,YT04_1,70,67,0,9.86,9.86,*,YJ77_2,69,66,0,9.37,9.37,*,71,0,24.3,20.7,*,1,8,factorial,8
Tank8_65,70,YT04_1,70,67,0,12.3,12.3,*,OA63_2,72,69,0,9.29,9.29,*,70,0,29.4,20.8,*,1,8,factorial,8
Tank8_81,71,YS14_1,74,71,0,11.7,11.7,*,YJ77_2,69,66,0,9.9,9.9,*,71,0,25.5,23.1,*,1,8,factorial,8
Tank8_89,71,YO14_1,68,65,0,10.7,10.7,*,OA63_2,72,70,0,6.62,6.62,*,71,0,22.4,22.2,*,1,8,factorial,8
Tank8_2,72,YT04_1,70,67,0,7.71,7.71,*,OA63_2,72,70,0,9.98,9.98,*,71,0,25.4,24.8,*,1,8,factorial,8
Tank8_18,69,YO14_1,68,63,0,8.94,8.94,*,OA63_2,72,68,0,6.8,6.8,*,69,0,20.9,17.9,*,1,8,factorial,8
Tank8_26,71,YS14_1,74,71,0,7.87,7.87,*,OA63_2,72,70,0,9.25,9.25,*,71,0,21.8,21.8,*,1,8,factorial,8
Tank8_34,70,YS14_1,74,70,0,7.41,7.41,*,OA63_2,72,69,0,9.1,9.1,*,70,0,21.7,21.7,*,1,8,factorial,8
Tank8_42,71,YO14_1,68,65,0,12,12,*,YB20_2,74,71,0,11.9,11.9,*,71,0,28.3,25,*,1,8,factorial,8
Tank8_50,71,YO14_1,68,65,0,10.4,10.4,*,YB20_2,74,71,0,8.25,8.25,*,71,0,23.4,23.4,*,1,8,factorial,8
Tank8_58,71,YT04_1,70,67,0,8.12,1.04,*,OA63_2,72,70,0,8.71,8.71,*,71,0,24.7,16.9,*,1,8,factorial,8
Tank8_66,71,YO14_1,68,65,0,7.1,7.1,*,OA63_2,72,70,0,11.1,11.1,*,71,0,21.9,21.9,*,1,8,factorial,8
Tank8_74,70,YS14_1,74,70,0,10.5,10.5,*,YB20_2,74,70,0,12.1,12.1,*,70,0,26.4,26.4,*,1,8,factorial,8
Tank8_82,70,YO14_1,68,64,0,8.43,8.43,*,YJ77_2,69,65,0,6.5,6.46,*,68,0,19.6,14.6,*,1,8,factorial,8
Tank8_90,71,YS14_1,74,71,0,10.4,10.4,*,OA63_2,72,70,0,9.23,9.23,*,71,0,24.5,24.5,*,1,8,factorial,8
Tank8_3,71,YT04_1,70,67,0,8.79,8.79,*,OA63_2,72,69,0,6.74,6.74,*,70,0,22.1,21.9,*,1,8,factorial,8
Tank8_11,72,YT04_1,70,67,0,10.9,10.9,*,OA63_2,72,70,0,9.32,9.32,*,71,0,28.5,28.5,*,1,8,factorial,8
Tank8_19,71,YS14_1,74,71,0,12.4,12.4,*,OA63_2,72,70,0,5.85,5.85,*,71,0,22.4,22.4,*,1,8,factorial,8
Tank8_27,71,YT04_1,70,67,0,10.1,10.1,*,OA63_2,72,70,0,8.8,8.8,*,71,0,26.5,26.5,*,1,8,factorial,8
Tank8_35,71,YT04_1,70,67,0,10.1,10.1,*,OA63_2,72,70,0,8.8,8.8,*,71,0,26.5,26.5,*,1,8,factorial,8
Tank8_43,70,YS14_1,74,70,0,13.3,13.3,*,OA63_2,72,69,0,10.1,10.1,*,70,0,28.5,23.7,*,1,8,factorial,8
Tank8_51,71,YO14_1,68,65,0,6.8,6.8,*,OA63_2,72,70,0,9.8,9.8,*,71,0,21.7,21.7,*,1,8,factorial,8
Tank8_59,71,YO14_1,68,65,0,8.7,8.7,*,OA63_2,72,70,0,9.84,9.84,*,71,0,23.3,23.3,*,1,8,factorial,8
Tank8_67,70,YO14_1,68,64,0,4.92,4.92,*,OA63_2,72,69,0,9.34,9.34,*,70,0,18.4,17.4,*,1,8,factorial,8
Tank8_75,71,YS14_1,74,71,0,14.3,14.3,*,OA63_2,72,70,0,7.62,7.62,*,71,0,26.3,26.3,*,1,8,factorial,8
Tank8_83,71,YO14_1,68,65,1,2.87,2.87,*,YJ77_2,69,66,0,5.58,5.58,*,69,1,12.3,12.3,*,1,8,factorial,8
Tank8_91,71,YO14_1,68,65,1,3.22,3.22,*,YB20_2,74,71,0,9.25,6.17,*,71,1,16.7,16,*,1,8,factorial,8
Tank8_4,72,YS14_1,74,72,0,12,12,*,OA63_2,72,70,0,7.48,7.48,*,72,0,24.2,24.2,*,1,8,factorial,8
Tank8_12,71,YS14_1,74,71,0,12.8,12.8,*,YJ77_2,69,66,0,9.68,9.68,*,71,0,26.7,26.7,*,1,8,factorial,8
Tank8_20,71,YS14_1,74,71,0,11.9,11.9,*,YB20_2,74,71,1,8.06,8.06,*,71,1,23.9,16.4,*,1,8,factorial,8
Tank8_28,71,YO14_1,68,65,0,6.77,6.77,*,OA63_2,72,70,0,9.28,9.28,*,71,0,20.6,20.6,*,1,8,factorial,8
Tank8_36,71,YO14_1,68,65,0,6.77,6.77,*,OA63_2,72,70,0,9.28,9.28,*,71,0,20.6,20.6,*,1,8,factorial,8
Tank8_44,70,YT04_1,70,67,0,12.8,12.8,*,OA63_2,72,69,0,8.13,8.13,*,70,0,27.3,27.3,*,1,8,factorial,8
Tank8_52,71,YT04_1,70,67,0,14.1,14.1,*,YB20_2,74,71,0,13.7,13.7,*,71,0,30.5,23.4,*,1,8,factorial,8
Tank8_60,71,YO14_1,68,65,0,6.2,5.42,*,OA63_2,72,70,0,7.92,7.92,*,71,0,18.6,18.4,*,1,8,factorial,8
Tank8_68,71,YS14_1,74,71,0,10.9,10.9,*,YJ77_2,69,66,0,5.63,5.63,*,71,0,19.7,17.8,*,1,8,factorial,8
Tank8_76,71,YS14_1,74,71,0,13.4,13.4,*,YB20_2,74,71,0,11.8,11.8,*,71,0,28.6,28.6,*,1,8,factorial,8
Tank8_84,70,YO14_1,68,64,0,9,9,*,OA63_2,72,69,0,10.2,10.2,*,70,0,24.4,19.6,*,1,8,factorial,8
Tank8_5,71,YS14_1,74,71,0,10.5,10.5,*,OA63_2,72,70,0,5.89,5.89,*,71,0,20.1,20.1,*,1,8,factorial,8
Tank8_13,71,YT04_1,70,67,0,6.49,6.49,*,OA63_2,72,70,0,7.84,7.84,*,71,0,22.2,21.7,*,1,8,factorial,8
Tank8_21,71,YS14_1,74,71,0,13.4,13.4,*,OA63_2,72,70,0,6.38,6.38,*,71,0,24.2,22.2,*,1,8,factorial,8
Tank8_29,71,YO14_1,68,65,0,9.51,9.51,*,OA63_2,72,70,0,7.22,7.22,*,71,0,22,22,*,1,8,factorial,8
Tank8_37,71,YO14_1,68,65,0,9.51,9.51,*,OA63_2,72,70,0,7.22,7.22,*,71,0,22,22,*,1,8,factorial,8
Tank8_45,71,YS14_1,74,71,0,11.8,11.8,*,YB20_2,74,71,1,10.4,10.4,*,71,1,25.2,14.4,*,1,8,factorial,8
Tank8_53,70,YO14_1,68,64,1,7.11,7.11,*,YB20_2,74,70,0,11.4,11.4,*,70,1,22.2,22.2,*,1,8,factorial,8
Tank8_61,71,YT04_1,70,67,0,11.9,11.9,*,YB20_2,74,71,0,12.8,12.8,*,71,0,28.9,27.2,*,1,8,factorial,8
Tank8_69,70,YO14_1,68,64,0,7.3,7.3,*,OA63_2,72,69,0,7.83,7.83,*,70,0,19.7,19.7,*,1,8,factorial,8
Tank8_77,70,YS14_1,74,70,0,8.37,8.37,*,YJ77_2,69,65,0,10,10,*,70,0,23.6,23.6,*,1,8,factorial,8
Tank8_85,71,YS14_1,74,71,0,13.1,13.1,*,YJ77_2,69,66,0,10.4,10.4,*,71,0,29,29,*,1,8,factorial,8
Tank8_6,71,YT04_1,70,67,0,10.1,10.1,*,YJ77_2,69,66,0,10.9,10.9,*,71,0,25.6,17.5,*,1,8,factorial,8
Tank8_14,72,YS14_1,74,72,0,14.5,14.5,*,OA63_2,72,70,0,9.58,9.58,*,72,0,28.6,16.7,*,1,8,factorial,8
Tank8_22,71,YO14_1,68,65,1,7.46,7.46,*,YB20_2,74,71,0,10.3,9.88,*,71,1,21.2,19,*,1,8,factorial,8
Tank8_30,71,YO14_1,68,65,0,8.93,8.93,*,YB20_2,74,71,0,7.27,7.27,*,71,0,20.4,13.1,*,1,8,factorial,8
Tank8_38,71,YO14_1,68,65,0,8.93,8.93,*,YB20_2,74,71,0,7.27,7.27,*,71,0,20.4,13.1,*,1,8,factorial,8
Tank8_46,71,YT04_1,70,67,0,9.13,8.56,*,OA63_2,72,70,0,9.68,9.68,*,71,0,26.2,21.2,*,1,8,factorial,8
Tank8_54,70,YO14_1,68,64,0,9.11,9.11,*,YB20_2,74,70,0,6.85,6.85,*,70,0,21.1,19.1,*,1,8,factorial,8
Tank8_62,71,YT04_1,70,67,0,11.7,11.7,*,YB20_2,74,71,1,10.6,10.6,*,71,1,25.2,21.7,*,1,8,factorial,8
Tank8_70,70,YT04_1,70,67,0,8.88,8.88,*,OA63_2,72,69,0,7.32,7.32,*,70,0,22.7,22.7,*,1,8,factorial,8
Tank8_78,71,YO14_1,68,65,0,9.52,9.52,*,YB20_2,74,71,0,14,10.4,*,71,0,29.7,29.7,*,1,8,factorial,8
Tank8_86,70,YO14_1,68,64,0,9.82,9.82,*,OA63_2,72,69,0,8.35,8.35,*,70,0,23.7,23.7,*,1,8,factorial,8
Tank8_7,71,YO14_1,68,65,0,5.97,5.97,*,OA63_2,72,70,0,10.5,10.5,*,71,0,21.1,21.1,*,1,8,factorial,8
Tank8_15,71,YS14_1,74,71,0,11.3,11.3,*,YJ77_2,69,66,0,9.61,9.61,*,71,0,26.3,24.7,*,1,8,factorial,8
Tank8_23,70,YT04_1,70,67,0,13.5,13.5,*,YB20_2,74,70,1,8.95,8.95,*,70,1,24.7,24.7,*,1,8,factorial,8
Tank8_31,71,YO14_1,68,65,0,10.1,10.1,*,OA63_2,72,70,0,6.34,6.34,*,71,0,22.8,22.8,*,1,8,factorial,8
Tank8_39,60,YO14_1,68,54,0,9.13,9.13,*,OA63_2,72,59,0,5.35,5.35,*,60,0,19.5,16.3,*,1,8,factorial,8
Tank8_55,72,YT04_1,70,67,0,14.1,14.1,*,YB20_2,74,72,0,13.6,13.6,*,72,0,31.2,23.5,*,1,8,factorial,8
Tank8_63,71,YS14_1,74,71,0,13.1,13.1,*,YB20_2,74,71,0,13.2,13.2,*,71,0,30.7,30.7,*,1,8,factorial,8
Tank8_71,71,YS14_1,74,71,0,10.6,10.6,*,YJ77_2,69,66,0,7.19,7.19,*,71,0,22.7,22.7,*,1,8,factorial,8
Tank8_79,70,YT04_1,70,67,0,12,12,*,YB20_2,74,70,1,7.99,7.99,*,70,1,23.2,20.4,*,1,8,factorial,8
Tank8_87,70,YT04_1,70,67,0,12.7,12.7,*,YB20_2,74,70,0,10.7,10.7,*,70,0,25.5,18.8,*,1,8,factorial,8
Tank8_8,71,YO14_1,68,65,0,8.43,7.8,*,YJ77_2,69,66,0,9.05,9.05,*,69,0,21.8,21.6,*,1,8,factorial,8
Tank8_16,71,YO14_1,68,65,0,9.9,9.9,*,OA63_2,72,70,0,9.29,9.29,*,71,0,23.8,23.8,*,1,8,factorial,8
Tank8_24,71,YO14_1,68,65,1,4.99,4.99,*,YB20_2,74,71,0,9.58,9.58,*,71,1,16.8,16.8,*,1,8,factorial,8
Tank8_32,71,YS14_1,74,71,0,16.1,16.1,*,YB20_2,74,71,0,13,13,*,71,0,32.8,27.6,*,1,8,factorial,8
Tank8_40,71,YS14_1,74,71,0,16.1,16.1,*,YB20_2,74,71,0,13,13,*,71,0,32.8,27.6,*,1,8,factorial,8
Tank8_48,71,YO14_1,68,65,1,7.02,7.02,*,YB20_2,74,71,0,11.1,11.1,*,71,1,23.1,23.1,*,1,8,factorial,8
Tank8_56,71,YS14_1,74,71,0,13.6,13.6,*,OA63_2,72,70,0,9.27,9.27,*,71,0,27.6,17.7,*,1,8,factorial,8
Tank8_64,71,YS14_1,74,71,0,12.2,12.2,*,OA63_2,72,70,0,8.66,8.66,*,71,0,25.3,25.3,*,1,8,factorial,8
Tank8_72,70,YO14_1,68,64,0,11.4,11.4,*,OA63_2,72,69,0,7.14,7.14,*,70,0,24.6,24.6,*,1,8,factorial,8
Tank8_80,69,YS14_1,74,69,0,9.76,9.76,*,YJ77_2,69,64,0,9.03,9.03,*,69,0,24.8,21.5,*,1,8,factorial,8
Tank8_88,71,YS14_1,74,71,0,11.6,11.6,*,YJ77_2,69,66,0,10.2,10.2,*,71,0,26.4,21.7,*,1,8,factorial,8
Tank9_1,73,YV08_1,71,70,0,6.41,6.41,*,OB46_2,73,72,0,6.76,6.76,*,73,0,19.5,19.5,*,1,9,factorial,9
Tank9_9,73,YX26_1,68,67,0,7.46,7.46,*,OD35_2,69,68,0,14.6,14.6,*,71,0,28.3,28.3,*,1,9,factorial,9
Tank9_17,73,YV08_1,71,70,0,7.43,7.43,*,OF13_2,71,70,0,12.6,12.6,*,72,0,24.7,17.9,*,1,9,factorial,9
Tank9_25,73,YX26_1,68,67,0,7.2,7.2,*,OF13_2,71,70,0,11.7,11.7,*,71,0,25.4,24,*,1,9,factorial,9
Tank9_33,73,YX26_1,68,67,0,7.27,7.27,*,OF13_2,71,70,0,11.6,11.6,*,71,0,26.5,26.5,*,1,9,factorial,9
Tank9_41,73,YV10_1,68,68,0,5.27,5.27,*,OF13_2,71,70,0,8.41,8.02,*,71,0,20.5,20.5,*,1,9,factorial,9
Tank9_49,73,YV10_1,68,68,0,6,6,*,OB46_2,73,72,0,9.91,9.91,*,73,0,21.1,21.1,*,1,9,factorial,9
Tank9_57,73,YV10_1,68,68,0,8.95,8.95,*,OF13_2,71,70,0,7.75,7.75,*,71,0,22.8,18.8,*,1,9,factorial,9
Tank9_65,73,YV10_1,68,68,0,5.66,3.23,*,OF13_2,71,70,0,9.85,9.48,*,71,0,22.5,18.8,*,1,9,factorial,9
Tank9_73,73,YX26_1,68,67,0,9.8,9.8,*,OB46_2,73,72,0,9.49,9.49,*,73,0,24.3,24.3,*,1,9,factorial,9
Tank9_81,73,YV10_1,68,68,0,7.84,5.6,*,OF13_2,71,70,0,10.1,10.1,*,71,0,24.2,15.4,*,1,9,factorial,9
Tank9_89,72,YV08_1,71,69,0,6.87,6.87,*,OD35_2,69,67,1,6.07,6.07,*,71,1,23.2,23.2,*,1,9,factorial,9
Tank9_2,73,YV10_1,68,68,0,6.67,6.67,*,OF13_2,71,70,0,8.81,8.81,*,71,0,22.8,22.8,*,1,9,factorial,9
Tank9_10,73,YX26_1,68,67,0,5.64,5.64,*,OD35_2,69,68,1,10.6,10.6,*,71,1,23.7,23.7,*,1,9,factorial,9
Tank9_18,73,YX26_1,68,67,0,12.5,12.5,*,OB46_2,73,72,0,7.88,7.88,*,73,0,25.3,19.8,*,1,9,factorial,9
Tank9_26,73,YV10_1,68,68,0,12.6,12.6,*,OD35_2,69,68,1,11.2,11.2,*,71,1,31.4,27.6,*,1,9,factorial,9
Tank9_34,73,YV10_1,68,68,0,7.04,7.04,*,OF13_2,71,70,0,8.45,8.45,*,71,0,21,19.1,*,1,9,factorial,9
Tank9_42,73,YX26_1,68,67,0,6.51,6.51,*,OF13_2,71,70,0,10.1,10.1,*,71,0,23.6,23.6,*,1,9,factorial,9
Tank9_50,73,YV10_1,68,68,0,5.32,5.32,*,OF13_2,71,70,0,8.24,6.15,*,71,0,19.3,13.7,*,1,9,factorial,9
Tank9_58,73,YX26_1,68,67,0,11,11,*,OF13_2,71,70,0,11.2,11.2,*,71,0,27.9,27.9,*,1,9,factorial,9
Tank9_66,73,YX26_1,68,67,0,7.23,7.23,*,OF13_2,71,70,0,12.1,12.1,*,71,0,24.4,16.9,*,1,9,factorial,9
Tank9_74,73,YV10_1,68,68,0,9.14,9.14,*,OF13_2,71,70,0,9.22,9.22,*,71,0,26.4,26.4,*,1,9,factorial,9
Tank9_90,73,YV08_1,71,70,0,10.7,10.7,*,OF13_2,71,70,0,10,10,*,72,0,24.3,24.3,*,1,9,factorial,9
Tank9_3,73,YX26_1,68,67,0,7.99,7.99,*,OF13_2,71,70,0,11,11,*,71,0,24.5,24.5,*,1,9,factorial,9
Tank9_11,72,YV10_1,68,67,0,6.99,6.99,*,OD35_2,69,67,0,13,13,*,70,0,28.1,9.85,*,1,9,factorial,9
Tank9_19,73,YX26_1,68,67,0,7.62,7.62,*,OB46_2,73,72,0,13.8,13.8,*,73,0,26.8,26.8,*,1,9,factorial,9
Tank9_27,72,YV08_1,71,69,0,9.66,9.66,*,OF13_2,71,69,0,9.39,9.39,*,71,0,23.7,19,*,1,9,factorial,9
Tank9_35,73,YX26_1,68,67,0,8.98,8.98,*,OF13_2,71,70,0,12.3,12.3,*,71,0,26.3,21.4,*,1,9,factorial,9
Tank9_43,73,YX26_1,68,67,0,5.57,5.57,*,OF13_2,71,70,0,13.1,11.2,*,71,0,24.7,24.7,*,1,9,factorial,9
Tank9_51,71,YV10_1,68,66,0,7.25,7.25,*,OB46_2,73,70,0,5.25,4.29,*,71,0,18.6,9.67,*,1,9,factorial,9
Tank9_59,73,YX26_1,68,67,0,9.72,9.72,*,OB46_2,73,72,0,8.1,8.1,*,73,0,22.7,22,*,1,9,factorial,9
Tank9_67,72,YV10_1,68,67,0,9.46,9.46,*,OB46_2,73,71,0,10.4,10.4,*,72,0,25.8,25.8,*,1,9,factorial,9
Tank9_75,73,YX26_1,68,67,0,6.47,6.47,*,OB46_2,73,72,0,13.2,13.2,*,73,0,23.4,9.89,*,1,9,factorial,9
Tank9_83,72,YX26_1,68,66,0,6.83,6.83,*,OD35_2,69,67,0,14.9,14.9,*,70,0,28.1,28.1,*,1,9,factorial,9
Tank9_91,73,YX26_1,68,67,0,8.99,8.86,*,OF13_2,71,70,0,9.71,9.71,*,71,0,24.8,24.8,*,1,9,factorial,9
Tank9_4,73,YV10_1,68,67,0,9.26,9.26,*,OB46_2,73,72,0,11,11,*,73,0,26.8,26.8,*,1,9,factorial,9
Tank9_12,72,YV10_1,68,67,0,7.38,7.38,*,OD35_2,69,67,1,8.84,8.84,*,70,1,21.9,21.9,*,1,9,factorial,9
Tank9_20,73,YV10_1,68,68,0,8.46,8.46,*,OD35_2,69,68,1,8.85,8.85,*,71,1,25.2,19.9,*,1,9,factorial,9
Tank9_28,72,YV10_1,68,67,0,9.64,9.64,*,OB46_2,73,71,0,7.72,7.72,*,72,0,24.4,21.1,*,1,9,factorial,9
Tank9_36,74,YV08_1,71,70,0,4.88,4.88,*,OB46_2,73,73,0,8.9,8.9,*,74,0,22.2,19.2,*,1,9,factorial,9
Tank9_44,73,YV10_1,68,68,0,5.38,5.38,*,OB46_2,73,72,0,12.1,9.47,*,73,0,22.5,19.6,*,1,9,factorial,9
Tank9_52,73,YX26_1,68,67,0,10.6,10.6,*,OD35_2,69,68,1,10,10,*,71,1,27.7,24.8,*,1,9,factorial,9
Tank9_60,73,YV10_1,68,68,0,4.87,4.87,*,OF13_2,71,70,0,11.2,11.2,*,71,0,22.6,22.6,*,1,9,factorial,9
Tank9_68,72,YX26_1,68,66,0,6.63,6.63,*,OD35_2,69,67,1,10.7,10.7,*,70,1,24.9,17.8,*,1,9,factorial,9
Tank9_76,72,YV10_1,68,67,0,8.36,8.36,*,OB46_2,73,71,0,9.5,9.5,*,72,0,23.2,23.2,*,1,9,factorial,9
Tank9_84,73,YV10_1,68,68,0,5.01,5.01,*,OF13_2,71,70,0,10.3,10.3,*,71,0,21.8,21.8,*,1,9,factorial,9
Tank9_5,73,YX26_1,68,67,0,6.2,6.2,*,OF13_2,71,70,0,12.8,12.8,*,71,0,25.9,25.9,*,1,9,factorial,9
Tank9_13,72,YV10_1,68,67,0,8.59,8.52,*,OD35_2,69,67,0,13.8,13.8,*,70,0,30.6,26.6,*,1,9,factorial,9
Tank9_21,73,YX26_1,68,67,0,10.2,10.2,*,OF13_2,71,70,0,10.9,10.9,*,71,0,26.6,26.6,*,1,9,factorial,9
Tank9_29,72,YX26_1,68,66,0,7.53,7.53,*,OD35_2,69,67,0,13.7,13.7,*,70,0,28.8,28.5,*,1,9,factorial,9
Tank9_37,73,YV10_1,68,68,0,8.77,8.77,*,OF13_2,71,70,0,12,12,*,71,0,28.2,28.2,*,1,9,factorial,9
Tank9_45,72,YV10_1,68,67,0,10.1,10.1,*,OD35_2,69,67,1,8.4,8.4,*,70,1,24.9,24.9,*,1,9,factorial,9
Tank9_53,73,YV10_1,68,68,0,11.1,11.1,*,OD35_2,69,68,1,9.46,9.46,*,71,1,27.3,21.4,*,1,9,factorial,9
Tank9_61,72,YV10_1,68,67,0,12,12,*,OF13_2,71,69,0,4.06,3.36,*,70,0,23.3,13.4,*,1,9,factorial,9
Tank9_69,73,YV10_1,68,68,0,7.79,7.79,*,OB46_2,73,72,0,8.65,8.65,*,73,0,23.4,20.8,*,1,9,factorial,9
Tank9_77,73,YX26_1,68,67,0,10.3,10.3,*,OB46_2,73,72,0,7.21,7.21,*,73,0,21.6,16.7,*,1,9,factorial,9
Tank9_85,73,YV10_1,68,68,0,7.63,7.63,*,OF13_2,71,70,0,10.6,10.6,*,71,0,25,25,*,1,9,factorial,9
Tank9_6,71,YV10_1,68,66,0,7.86,7.86,*,OB46_2,73,70,0,8.2,8.2,*,71,0,21.5,21.5,*,1,9,factorial,9
Tank9_14,72,YV08_1,71,69,0,9.49,9.49,*,OB46_2,73,71,0,8.59,8.59,*,72,0,26,26,*,1,9,factorial,9
Tank9_22,71,YX26_1,68,65,0,10.6,10.6,*,OD35_2,69,66,0,16,16,*,69,0,33.7,33.7,*,1,9,factorial,9
Tank9_30,73,YV08_1,71,70,0,10.2,10.2,*,OF13_2,71,70,0,8.28,8.28,*,72,0,23.7,23.7,*,1,9,factorial,9
Tank9_38,74,YV10_1,68,68,0,8.86,8.86,*,OB46_2,73,73,0,5.28,5.28,*,74,0,19.8,18.5,*,1,9,factorial,9
Tank9_46,73,YV08_1,71,70,0,7.72,7.72,*,OD35_2,69,68,2,3.28,3.28,*,72,2,20.4,20.4,*,1,9,factorial,9
Tank9_54,71,YV08_1,71,68,0,3.81,3.81,*,OD35_2,69,66,0,9.56,9.56,*,70,0,23.6,23.6,*,1,9,factorial,9
Tank9_62,74,YV10_1,68,68,0,7,7,*,OB46_2,73,73,0,11.3,11.3,*,74,0,23.4,23.4,*,1,9,factorial,9
Tank9_70,73,YV10_1,68,68,0,10.2,9.4,*,OD35_2,69,68,1,8.11,8.11,*,71,1,24.3,24.3,*,1,9,factorial,9
Tank9_78,73,YV10_1,68,68,0,8.11,8.11,*,OF13_2,71,70,0,9.38,9.38,*,71,0,24.3,24.3,*,1,9,factorial,9
Tank9_86,73,YV10_1,68,68,0,9.82,9.82,*,OD35_2,69,68,1,9.73,9.73,*,71,1,28.2,28.2,*,1,9,factorial,9
Tank9_7,73,YV10_1,68,68,0,7.22,7.22,*,OF13_2,71,70,0,7.31,3.65,*,71,0,22,22,*,1,9,factorial,9
Tank9_15,63,YV10_1,68,58,0,6.57,6.57,*,OB46_2,73,62,0,3.89,1.95,*,63,0,15.7,15.7,*,1,9,factorial,9
Tank9_23,72,YV10_1,68,67,0,8.18,8.18,*,OD35_2,69,67,0,13.5,13.5,*,70,0,29.2,29.2,*,1,9,factorial,9
Tank9_31,73,YX26_1,68,67,0,12.3,12.3,*,OB46_2,73,72,0,7.86,7.86,*,73,0,23.9,20.1,*,1,9,factorial,9
Tank9_39,73,YV10_1,68,68,0,9.18,9.18,*,OD35_2,69,68,2,6.5,6.5,*,71,2,23.8,23.8,*,1,9,factorial,9
Tank9_47,72,YV10_1,68,67,0,8.69,8.05,*,OF13_2,71,69,0,10.3,10.3,*,70,0,24.8,22.8,*,1,9,factorial,9
Tank9_55,73,YV10_1,68,68,0,9.71,9.71,*,OD35_2,69,68,0,11.9,11.9,*,71,0,29.5,29.5,*,1,9,factorial,9
Tank9_63,72,YV10_1,68,67,0,8.12,8.12,*,OB46_2,73,71,0,11.4,11.4,*,72,0,25.9,25.9,*,1,9,factorial,9
Tank9_71,73,YV10_1,68,68,0,11.9,11.9,*,OD35_2,69,68,1,10.1,10.1,*,71,1,30.7,30.7,*,1,9,factorial,9
Tank9_79,73,YV10_1,68,68,0,9.05,9.05,*,OF13_2,71,70,0,9.21,9.21,*,71,0,24.7,24.7,*,1,9,factorial,9
Tank9_87,73,YV10_1,68,68,0,7.82,7.82,*,OB46_2,73,72,0,12.4,12.4,*,73,0,25,25,*,1,9,factorial,9
Tank9_8,73,YV08_1,71,70,0,10.7,10.7,*,OF13_2,71,70,0,10.1,10.1,*,72,0,26.1,22.7,*,1,9,factorial,9
Tank9_16,73,YV10_1,68,68,0,11.1,11.1,*,OF13_2,71,70,0,7.02,7.02,*,71,0,25.3,25.3,*,1,9,factorial,9
Tank9_24,72,YV08_1,71,69,0,4.55,2.55,*,OD35_2,69,67,0,11.5,4.15,*,71,0,27.4,20.9,*,1,9,factorial,9
Tank9_32,72,YX26_1,68,66,0,7.66,7.66,*,OB46_2,73,71,0,11.6,11.6,*,72,0,23.1,21.9,*,1,9,factorial,9
Tank9_40,73,YV08_1,71,70,0,7.11,7.11,*,OB46_2,73,72,0,3.76,3.76,*,73,0,17.9,17.9,*,1,9,factorial,9
Tank9_48,73,YV10_1,68,68,0,8.08,8.08,*,OD35_2,69,68,1,6.83,4.9,*,71,1,20.8,20.8,*,1,9,factorial,9
Tank9_56,73,YV10_1,68,68,0,8.88,8.88,*,OD35_2,69,68,0,14.8,14.8,*,71,0,33.6,32.2,*,1,9,factorial,9
Tank9_64,72,YV08_1,71,69,0,4.85,0,,OD35_2,69,67,1,7.8,7.8,*,71,1,22.4,22.4,*,1,9,factorial,9
Tank9_72,73,YV10_1,68,68,0,5.93,4.66,*,OB46_2,73,72,0,9.89,9.89,*,73,0,20.7,14,*,1,9,factorial,9
Tank9_80,72,YX26_1,68,66,0,8.82,8.82,*,OF13_2,71,69,0,11,11,*,70,0,26.3,26.3,*,1,9,factorial,9
Tank9_88,73,YX26_1,68,67,0,7.68,7.68,*,OB46_2,73,72,0,10.9,10.9,*,73,0,23,23,*,1,9,factorial,9
B1.1_01,72,YR32_1,73,71,0,14.9,14.9,*,OL38_2,74,72,0,9.79,9.79,*,72,0,29.6,29.6,*,2,1,pooled,1
